CODE;DATE;population;GDP PER capita;human development indeks
SLE;24/06/2020;15.89207108;7.23727483;0.419
SGP;24/06/2020;15.58201085;11.35668541;0.932
SXM;24/06/2020;10.66620744;10.50032293;
SVK;24/06/2020;15.51289396;10.31411107;0.855
SVN;24/06/2020;14.54736486;10.35458992;0.896
SOM;24/06/2020;16.5814031;0;
ZAF;24/06/2020;17.8982664;9.416937869;0.699
KOR;24/06/2020;17.75260041;10.48956092;0.903
SSD;24/06/2020;16.23086427;7.358759558;0.388
ESP;24/06/2020;17.66042712;10.44209448;0.891
LKA;24/06/2020;16.87952045;9.36469763;0.77
SDN;24/06/2020;17.59626861;8.40436195;0.502
SUR;24/06/2020;13.28215639;9.530038347;0.72
SWZ;24/06/2020;13.96407193;8.954024529;0.588
SWE;24/06/2020;16.1279737;10.75682321;0.933
CHE;24/06/2020;15.97360361;10.95797667;0.944
SYR;24/06/2020;16.67774898;0;0.536
TWN;24/06/2020;16.98590072;0;
TJK;24/06/2020;16.07075684;7.971400966;0.65
TZA;24/06/2020;17.9054155;7.89480415;0.538
THA;24/06/2020;18.06114425;9.69754957;0.755
TLS;24/06/2020;14.09196129;8.790284636;0.625
TGO;24/06/2020;15.92920098;7.265298945;0.503
TTO;24/06/2020;14.15161916;10.26684759;0.784
TUN;24/06/2020;16.28518664;9.291855564;0.735
TUR;24/06/2020;18.25035574;10.13179141;0.791
TCA;24/06/2020;10.56405989;0;
UGA;24/06/2020;17.63850561;7.437033796;0.516
UKR;24/06/2020;17.59363088;8.97390804;0.751
ARE;24/06/2020;16.10707515;11.11681868;0.863
GBR;24/06/2020;18.03334044;10.59044673;0.922
USA;24/06/2020;19.61763693;10.90090556;0.924
VIR;24/06/2020;11.55620524;0;
URY;24/06/2020;15.06073864;9.930684782;0.804
UZB;24/06/2020;17.32613614;8.740833259;0.71
VAT;24/06/2020;6.695798917;0;
VEN;24/06/2020;17.1631645;9.725856299;0.761
VNM;24/06/2020;18.39370601;8.727759419;0.694
YEM;24/06/2020;17.21088998;7.299220849;0.452
ZMB;24/06/2020;16.72698889;8.213178735;0.588
ZWE;24/06/2020;16.51438055;7.549490737;0.535
AFG;23/06/2020;17.4772331;7.497754494;0.498
ALB;23/06/2020;14.87253667;9.376145531;0.785
DZA;23/06/2020;17.59630906;9.540639235;0.754
AND;23/06/2020;11.25499635;0;0.858
AGO;23/06/2020;17.3079574;8.668968767;0.581
AIA;23/06/2020;9.615938805;0;
ATG;23/06/2020;11.49198779;9.97538687;0.78
ARG;23/06/2020;17.62651421;9.848709615;0.825
ARM;23/06/2020;14.9017918;9.08109464;0.755
ABW;23/06/2020;11.5783948;10.49054565;
AUS;23/06/2020;17.05418434;10.70658069;0.939
AUT;23/06/2020;16.01344599;10.72407512;0.908
AZE;23/06/2020;16.13191719;9.670761927;0.757
BHS;23/06/2020;12.88219574;10.22983178;0.807
BHR;23/06/2020;14.34706955;10.67569323;0.846
BGD;23/06/2020;18.91957173;8.167347447;0.608
BRB;23/06/2020;12.56852934;9.739677672;0.8
BLR;23/06/2020;16.06145345;9.750800543;0.808
BEL;23/06/2020;16.26562008;10.66098361;0.916
BLZ;23/06/2020;12.89325457;8.964997479;0.708
BEN;23/06/2020;16.31063137;7.632515461;0.515
BMU;23/06/2020;11.03928322;10.83307578;
BTN;23/06/2020;13.55623711;9.072065978;0.612
BOL;23/06/2020;16.27279152;8.837220811;0.693
BES;23/06/2020;10.1743159;0;
BIH;23/06/2020;15.00360243;9.368531023;0.768
BWA;23/06/2020;14.67061714;9.668231819;0.717
BRA;23/06/2020;19.17473208;9.554174869;0.759
VGB;23/06/2020;10.31682162;0;
BRN;23/06/2020;12.98879313;11.18176859;0.853
BGR;23/06/2020;15.75402845;9.828942169;0.813
BFA;23/06/2020;16.85541655;7.440206573;0.423
BDI;23/06/2020;16.29127395;6.554253865;0.417
KHM;23/06/2020;16.63205462;8.201130849;0.582
CMR;23/06/2020;17.09438451;8.121161251;0.556
CAN;23/06/2020;17.44628825;10.69234463;0.926
CPV;23/06/2020;13.22850199;8.735935712;0.654
CYM;23/06/2020;11.09315857;10.81783698;
CAF;23/06/2020;15.39030816;6.49411686;0.367
TCD;23/06/2020;16.61436742;7.477690778;0.404
CHL;23/06/2020;16.76604717;10.03306902;0.843
CHN;23/06/2020;21.08743924;9.636177357;0.752
COL;23/06/2020;17.74503716;9.492126271;0.747
COM;23/06/2020;13.67578287;7.25410005;0.503
COG;23/06/2020;15.52354271;8.493188572;0.606
CRI;23/06/2020;15.44359631;9.650206585;0.794
CIV;23/06/2020;17.08805131;8.18896853;0.492
HRV;23/06/2020;15.22778158;10.02878879;0.831
CUB;23/06/2020;16.24266591;0;0.777
CUW;23/06/2020;12.00823128;0;
CYP;23/06/2020;13.68300607;10.38638063;0.869
CZE;23/06/2020;16.18659339;10.39224872;0.888
COD;23/06/2020;18.31043503;6.694726649;0.457
DNK;23/06/2020;15.57202326;10.75112496;0.929
DJI;23/06/2020;13.80344;7.903007272;0.476
DMA;23/06/2020;11.18429639;9.177131718;0.715
DOM;23/06/2020;16.19948244;9.588835779;0.736
ECU;23/06/2020;16.68585306;9.266903675;0.752
EGY;23/06/2020;18.44375647;9.263900665;0.696
SLV;23/06/2020;15.68518756;8.894595942;0.674
GNQ;23/06/2020;14.15411267;10.02592078;0.591
ERI;23/06/2020;15.08145118;7.320168857;0.44
EST;23/06/2020;14.09808385;10.29150981;0.871
ETH;23/06/2020;18.56012597;7.45583449;0.463
FRO;23/06/2020;10.79681667;0;
FLK;23/06/2020;8.15564927;0;
FJI;23/06/2020;13.7061911;9.0714202;0.741
FIN;23/06/2020;15.52763465;10.61117158;0.92
FRA;23/06/2020;17.99409688;10.56115446;0.901
PYF;23/06/2020;12.54576825;0;
GAB;23/06/2020;14.61559461;9.71489113;0.702
GMB;23/06/2020;14.69789863;7.353573152;0.46
GEO;23/06/2020;15.199095;9.184517719;0.78
DEU;23/06/2020;18.24375196;10.71949917;0.936
GHA;23/06/2020;17.25184806;8.349396831;0.592
GIB;23/06/2020;10.42498602;0;
GRC;23/06/2020;16.15953083;10.1094598;0.87
GRL;23/06/2020;10.94679853;0;
GRD;23/06/2020;11.63087738;9.51737475;0.772
GUM;23/06/2020;12.03636915;0;
GTM;23/06/2020;16.70118056;8.912447412;0.65
GGY;23/06/2020;11.11322372;0;
GIN;23/06/2020;16.39062287;7.600365315;0.459
GNB;23/06/2020;14.49252734;7.345155006;0.455
GUY;23/06/2020;13.57542301;8.91396018;0.654
HTI;23/06/2020;16.24934608;7.410451751;0.498
HND;23/06/2020;16.10851066;8.421077587;0.617
HUN;23/06/2020;16.08354044;10.19531954;0.838
ISL;23/06/2020;12.74037063;10.74684103;0.935
IND;23/06/2020;21.04535251;8.768212421;0.64
IDN;23/06/2020;19.42689854;9.322663552;0.694
IRN;23/06/2020;18.24624346;9.856533252;0.798
IRQ;23/06/2020;17.50993717;9.659119471;0.685
IRL;23/06/2020;15.41242964;11.11743979;0.938
IMN;23/06/2020;11.35078294;0;
ISR;23/06/2020;15.97371025;10.40826452;0.903
ITA;23/06/2020;17.91752278;10.46937177;0.88
JAM;23/06/2020;14.90109198;9.011105101;0.732
JPN;23/06/2020;18.65556675;10.57137392;0.909
JEY;23/06/2020;11.52359831;0;
JOR;23/06/2020;16.13820607;9.028517491;0.735
KAZ;23/06/2020;16.74812767;10.0881226;0.8
KEN;23/06/2020;17.80025043;8.004040863;0.59
OWID_KOS;23/06/2020;14.47446683;9.189712472;0
KWT;23/06/2020;15.26725623;11.09027153;0.803
KGZ;23/06/2020;15.69102752;8.129609454;0.672
LAO;23/06/2020;15.80003079;8.763640684;0.601
LVA;23/06/2020;14.45007584;10.12918169;0.847
LBN;23/06/2020;15.73616766;9.500586529;0.757
LSO;23/06/2020;14.57736817;7.955478753;0.52
LBR;23/06/2020;15.43641784;6.623783648;0.435
LBY;23/06/2020;15.74286198;9.791522441;0.706
LIE;23/06/2020;10.54894022;0;0.916
LTU;23/06/2020;14.81698436;10.29296775;0.858
LUX;23/06/2020;13.34706731;11.45400277;0.904
MKD;23/06/2020;14.54950213;9.481223174;0.757
MDG;23/06/2020;17.13661869;7.25590196;0.519
MWI;23/06/2020;16.76676599;6.998547998;0.477
MYS;23/06/2020;17.29261899;10.19646175;0.802
MDV;23/06/2020;13.20032762;9.627972231;0.717
MLI;23/06/2020;16.82370654;7.608029998;0.427
MLT;23/06/2020;12.99802163;10.50543249;0.878
MRT;23/06/2020;15.35230466;8.188031408;0.52
MUS;23/06/2020;14.05591783;9.918018712;0.79
MEX;23/06/2020;18.67480153;9.760567596;0.774
MDA;23/06/2020;15.21025983;8.554483581;0.7
MCO;23/06/2020;10.57755385;0;
MNG;23/06/2020;15.00283311;9.379310359;0.741
MNE;23/06/2020;13.35039417;9.705602795;0.814
MSR;23/06/2020;8.516993171;0;
MAR;23/06/2020;17.42400819;8.920658034;0.667
MOZ;23/06/2020;17.25770384;7.035359264;0.437
MMR;23/06/2020;17.81205473;8.629020214;0.578
NAM;23/06/2020;14.7480352;9.163438264;0.647
NPL;23/06/2020;17.18751281;7.800901839;0.574
NLD;23/06/2020;16.6566263;10.78875283;0.931
NCL;23/06/2020;12.56196578;0;
NZL;23/06/2020;15.38874766;10.49365591;0.917
NIC;23/06/2020;15.70629361;8.579499974;0.658
NER;23/06/2020;17.00213737;6.830874235;0.354
NGA;23/06/2020;19.1440641;8.582691377;0.532
MNP;23/06/2020;10.96053104;0;
NOR;23/06/2020;15.5058355;11.07906176;0.953
OMN;23/06/2020;15.44604869;10.54430693;0.821
PAK;23/06/2020;19.21318595;8.524110809;0.562
PSE;23/06/2020;15.44502871;8.400636454;0.686
PAN;23/06/2020;15.27755412;10.0108627;0.789
PNG;23/06/2020;16.00683186;8.248841478;0.544
PRY;23/06/2020;15.78017657;9.085571618;0.702
PER;23/06/2020;17.3111646;9.412195402;0.75
PHL;23/06/2020;18.51217534;8.935796678;0.699
POL;23/06/2020;17.44905184;10.21157667;0.865
PRT;23/06/2020;16.13757538;10.23770353;0.847
PRI;23/06/2020;14.86662585;10.46437881;
QAT;23/06/2020;14.87366884;11.66937863;0.856
ROU;23/06/2020;16.77238152;10.05677496;0.811
RUS;23/06/2020;18.79866817;10.11722517;0.816
RWA;23/06/2020;16.37677691;7.525214548;0.524
KNA;23/06/2020;10.88166329;10.11271005;0.778
LCA;23/06/2020;12.1206727;9.468993065;0.747
VCT;23/06/2020;11.61680789;9.280532817;0.723
SMR;23/06/2020;10.43229061;10.94837324;
STP;23/06/2020;12.2975619;8.02378631;0.589
SAU;23/06/2020;17.36552634;10.8005019;0.853
SEN;23/06/2020;16.63354636;7.81220822;0.505
SRB;23/06/2020;15.73310882;9.550298027;0.787
SYC;23/06/2020;11.49618614;10.18044812;0.797
SLE;23/06/2020;15.89207108;7.23727483;0.419
SGP;23/06/2020;15.58201085;11.35668541;0.932
SXM;23/06/2020;10.66620744;10.50032293;
SVK;23/06/2020;15.51289396;10.31411107;0.855
SVN;23/06/2020;14.54736486;10.35458992;0.896
SOM;23/06/2020;16.5814031;0;
ZAF;23/06/2020;17.8982664;9.416937869;0.699
KOR;23/06/2020;17.75260041;10.48956092;0.903
SSD;23/06/2020;16.23086427;7.358759558;0.388
ESP;23/06/2020;17.66042712;10.44209448;0.891
LKA;23/06/2020;16.87952045;9.36469763;0.77
SDN;23/06/2020;17.59626861;8.40436195;0.502
SUR;23/06/2020;13.28215639;9.530038347;0.72
SWZ;23/06/2020;13.96407193;8.954024529;0.588
SWE;23/06/2020;16.1279737;10.75682321;0.933
CHE;23/06/2020;15.97360361;10.95797667;0.944
SYR;23/06/2020;16.67774898;0;0.536
TWN;23/06/2020;16.98590072;0;
TJK;23/06/2020;16.07075684;7.971400966;0.65
TZA;23/06/2020;17.9054155;7.89480415;0.538
THA;23/06/2020;18.06114425;9.69754957;0.755
TLS;23/06/2020;14.09196129;8.790284636;0.625
TGO;23/06/2020;15.92920098;7.265298945;0.503
TTO;23/06/2020;14.15161916;10.26684759;0.784
TUN;23/06/2020;16.28518664;9.291855564;0.735
TUR;23/06/2020;18.25035574;10.13179141;0.791
TCA;23/06/2020;10.56405989;0;
UGA;23/06/2020;17.63850561;7.437033796;0.516
UKR;23/06/2020;17.59363088;8.97390804;0.751
ARE;23/06/2020;16.10707515;11.11681868;0.863
GBR;23/06/2020;18.03334044;10.59044673;0.922
USA;23/06/2020;19.61763693;10.90090556;0.924
VIR;23/06/2020;11.55620524;0;
URY;23/06/2020;15.06073864;9.930684782;0.804
UZB;23/06/2020;17.32613614;8.740833259;0.71
VAT;23/06/2020;6.695798917;0;
VEN;23/06/2020;17.1631645;9.725856299;0.761
VNM;23/06/2020;18.39370601;8.727759419;0.694
YEM;23/06/2020;17.21088998;7.299220849;0.452
ZMB;23/06/2020;16.72698889;8.213178735;0.588
ZWE;23/06/2020;16.51438055;7.549490737;0.535
AFG;22/06/2020;17.4772331;7.497754494;0.498
ALB;22/06/2020;14.87253667;9.376145531;0.785
DZA;22/06/2020;17.59630906;9.540639235;0.754
AND;22/06/2020;11.25499635;0;0.858
AGO;22/06/2020;17.3079574;8.668968767;0.581
AIA;22/06/2020;9.615938805;0;
ATG;22/06/2020;11.49198779;9.97538687;0.78
ARG;22/06/2020;17.62651421;9.848709615;0.825
ARM;22/06/2020;14.9017918;9.08109464;0.755
ABW;22/06/2020;11.5783948;10.49054565;
AUS;22/06/2020;17.05418434;10.70658069;0.939
AUT;22/06/2020;16.01344599;10.72407512;0.908
AZE;22/06/2020;16.13191719;9.670761927;0.757
BHS;22/06/2020;12.88219574;10.22983178;0.807
BHR;22/06/2020;14.34706955;10.67569323;0.846
BGD;22/06/2020;18.91957173;8.167347447;0.608
BRB;22/06/2020;12.56852934;9.739677672;0.8
BLR;22/06/2020;16.06145345;9.750800543;0.808
BEL;22/06/2020;16.26562008;10.66098361;0.916
BLZ;22/06/2020;12.89325457;8.964997479;0.708
BEN;22/06/2020;16.31063137;7.632515461;0.515
BMU;22/06/2020;11.03928322;10.83307578;
BTN;22/06/2020;13.55623711;9.072065978;0.612
BOL;22/06/2020;16.27279152;8.837220811;0.693
BES;22/06/2020;10.1743159;0;
BIH;22/06/2020;15.00360243;9.368531023;0.768
BWA;22/06/2020;14.67061714;9.668231819;0.717
BRA;22/06/2020;19.17473208;9.554174869;0.759
VGB;22/06/2020;10.31682162;0;
BRN;22/06/2020;12.98879313;11.18176859;0.853
BGR;22/06/2020;15.75402845;9.828942169;0.813
BFA;22/06/2020;16.85541655;7.440206573;0.423
BDI;22/06/2020;16.29127395;6.554253865;0.417
KHM;22/06/2020;16.63205462;8.201130849;0.582
CMR;22/06/2020;17.09438451;8.121161251;0.556
CAN;22/06/2020;17.44628825;10.69234463;0.926
CPV;22/06/2020;13.22850199;8.735935712;0.654
CYM;22/06/2020;11.09315857;10.81783698;
CAF;22/06/2020;15.39030816;6.49411686;0.367
TCD;22/06/2020;16.61436742;7.477690778;0.404
CHL;22/06/2020;16.76604717;10.03306902;0.843
CHN;22/06/2020;21.08743924;9.636177357;0.752
COL;22/06/2020;17.74503716;9.492126271;0.747
COM;22/06/2020;13.67578287;7.25410005;0.503
COG;22/06/2020;15.52354271;8.493188572;0.606
CRI;22/06/2020;15.44359631;9.650206585;0.794
CIV;22/06/2020;17.08805131;8.18896853;0.492
HRV;22/06/2020;15.22778158;10.02878879;0.831
CUB;22/06/2020;16.24266591;0;0.777
CUW;22/06/2020;12.00823128;0;
CYP;22/06/2020;13.68300607;10.38638063;0.869
CZE;22/06/2020;16.18659339;10.39224872;0.888
COD;22/06/2020;18.31043503;6.694726649;0.457
DNK;22/06/2020;15.57202326;10.75112496;0.929
DJI;22/06/2020;13.80344;7.903007272;0.476
DMA;22/06/2020;11.18429639;9.177131718;0.715
DOM;22/06/2020;16.19948244;9.588835779;0.736
ECU;22/06/2020;16.68585306;9.266903675;0.752
EGY;22/06/2020;18.44375647;9.263900665;0.696
SLV;22/06/2020;15.68518756;8.894595942;0.674
GNQ;22/06/2020;14.15411267;10.02592078;0.591
ERI;22/06/2020;15.08145118;7.320168857;0.44
EST;22/06/2020;14.09808385;10.29150981;0.871
ETH;22/06/2020;18.56012597;7.45583449;0.463
FRO;22/06/2020;10.79681667;0;
FLK;22/06/2020;8.15564927;0;
FJI;22/06/2020;13.7061911;9.0714202;0.741
FIN;22/06/2020;15.52763465;10.61117158;0.92
FRA;22/06/2020;17.99409688;10.56115446;0.901
PYF;22/06/2020;12.54576825;0;
GAB;22/06/2020;14.61559461;9.71489113;0.702
GMB;22/06/2020;14.69789863;7.353573152;0.46
GEO;22/06/2020;15.199095;9.184517719;0.78
DEU;22/06/2020;18.24375196;10.71949917;0.936
GHA;22/06/2020;17.25184806;8.349396831;0.592
GIB;22/06/2020;10.42498602;0;
GRC;22/06/2020;16.15953083;10.1094598;0.87
GRL;22/06/2020;10.94679853;0;
GRD;22/06/2020;11.63087738;9.51737475;0.772
GUM;22/06/2020;12.03636915;0;
GTM;22/06/2020;16.70118056;8.912447412;0.65
GGY;22/06/2020;11.11322372;0;
GIN;22/06/2020;16.39062287;7.600365315;0.459
GNB;22/06/2020;14.49252734;7.345155006;0.455
GUY;22/06/2020;13.57542301;8.91396018;0.654
HTI;22/06/2020;16.24934608;7.410451751;0.498
HND;22/06/2020;16.10851066;8.421077587;0.617
HUN;22/06/2020;16.08354044;10.19531954;0.838
ISL;22/06/2020;12.74037063;10.74684103;0.935
IND;22/06/2020;21.04535251;8.768212421;0.64
IDN;22/06/2020;19.42689854;9.322663552;0.694
IRN;22/06/2020;18.24624346;9.856533252;0.798
IRQ;22/06/2020;17.50993717;9.659119471;0.685
IRL;22/06/2020;15.41242964;11.11743979;0.938
IMN;22/06/2020;11.35078294;0;
ISR;22/06/2020;15.97371025;10.40826452;0.903
ITA;22/06/2020;17.91752278;10.46937177;0.88
JAM;22/06/2020;14.90109198;9.011105101;0.732
JPN;22/06/2020;18.65556675;10.57137392;0.909
JEY;22/06/2020;11.52359831;0;
JOR;22/06/2020;16.13820607;9.028517491;0.735
KAZ;22/06/2020;16.74812767;10.0881226;0.8
KEN;22/06/2020;17.80025043;8.004040863;0.59
OWID_KOS;22/06/2020;14.47446683;9.189712472;0
KWT;22/06/2020;15.26725623;11.09027153;0.803
KGZ;22/06/2020;15.69102752;8.129609454;0.672
LAO;22/06/2020;15.80003079;8.763640684;0.601
LVA;22/06/2020;14.45007584;10.12918169;0.847
LBN;22/06/2020;15.73616766;9.500586529;0.757
LSO;22/06/2020;14.57736817;7.955478753;0.52
LBR;22/06/2020;15.43641784;6.623783648;0.435
LBY;22/06/2020;15.74286198;9.791522441;0.706
LIE;22/06/2020;10.54894022;0;0.916
LTU;22/06/2020;14.81698436;10.29296775;0.858
LUX;22/06/2020;13.34706731;11.45400277;0.904
MKD;22/06/2020;14.54950213;9.481223174;0.757
MDG;22/06/2020;17.13661869;7.25590196;0.519
MWI;22/06/2020;16.76676599;6.998547998;0.477
MYS;22/06/2020;17.29261899;10.19646175;0.802
MDV;22/06/2020;13.20032762;9.627972231;0.717
MLI;22/06/2020;16.82370654;7.608029998;0.427
MLT;22/06/2020;12.99802163;10.50543249;0.878
MRT;22/06/2020;15.35230466;8.188031408;0.52
MUS;22/06/2020;14.05591783;9.918018712;0.79
MEX;22/06/2020;18.67480153;9.760567596;0.774
MDA;22/06/2020;15.21025983;8.554483581;0.7
MCO;22/06/2020;10.57755385;0;
MNG;22/06/2020;15.00283311;9.379310359;0.741
MNE;22/06/2020;13.35039417;9.705602795;0.814
MSR;22/06/2020;8.516993171;0;
MAR;22/06/2020;17.42400819;8.920658034;0.667
MOZ;22/06/2020;17.25770384;7.035359264;0.437
MMR;22/06/2020;17.81205473;8.629020214;0.578
NAM;22/06/2020;14.7480352;9.163438264;0.647
NPL;22/06/2020;17.18751281;7.800901839;0.574
NLD;22/06/2020;16.6566263;10.78875283;0.931
NCL;22/06/2020;12.56196578;0;
NZL;22/06/2020;15.38874766;10.49365591;0.917
NIC;22/06/2020;15.70629361;8.579499974;0.658
NER;22/06/2020;17.00213737;6.830874235;0.354
NGA;22/06/2020;19.1440641;8.582691377;0.532
MNP;22/06/2020;10.96053104;0;
NOR;22/06/2020;15.5058355;11.07906176;0.953
OMN;22/06/2020;15.44604869;10.54430693;0.821
PAK;22/06/2020;19.21318595;8.524110809;0.562
PSE;22/06/2020;15.44502871;8.400636454;0.686
PAN;22/06/2020;15.27755412;10.0108627;0.789
PNG;22/06/2020;16.00683186;8.248841478;0.544
PRY;22/06/2020;15.78017657;9.085571618;0.702
PER;22/06/2020;17.3111646;9.412195402;0.75
PHL;22/06/2020;18.51217534;8.935796678;0.699
POL;22/06/2020;17.44905184;10.21157667;0.865
PRT;22/06/2020;16.13757538;10.23770353;0.847
PRI;22/06/2020;14.86662585;10.46437881;
QAT;22/06/2020;14.87366884;11.66937863;0.856
ROU;22/06/2020;16.77238152;10.05677496;0.811
RUS;22/06/2020;18.79866817;10.11722517;0.816
RWA;22/06/2020;16.37677691;7.525214548;0.524
KNA;22/06/2020;10.88166329;10.11271005;0.778
LCA;22/06/2020;12.1206727;9.468993065;0.747
VCT;22/06/2020;11.61680789;9.280532817;0.723
SMR;22/06/2020;10.43229061;10.94837324;
STP;22/06/2020;12.2975619;8.02378631;0.589
SAU;22/06/2020;17.36552634;10.8005019;0.853
SEN;22/06/2020;16.63354636;7.81220822;0.505
SRB;22/06/2020;15.73310882;9.550298027;0.787
SYC;22/06/2020;11.49618614;10.18044812;0.797
SLE;22/06/2020;15.89207108;7.23727483;0.419
SGP;22/06/2020;15.58201085;11.35668541;0.932
SXM;22/06/2020;10.66620744;10.50032293;
SVK;22/06/2020;15.51289396;10.31411107;0.855
SVN;22/06/2020;14.54736486;10.35458992;0.896
SOM;22/06/2020;16.5814031;0;
ZAF;22/06/2020;17.8982664;9.416937869;0.699
KOR;22/06/2020;17.75260041;10.48956092;0.903
SSD;22/06/2020;16.23086427;7.358759558;0.388
ESP;22/06/2020;17.66042712;10.44209448;0.891
LKA;22/06/2020;16.87952045;9.36469763;0.77
SDN;22/06/2020;17.59626861;8.40436195;0.502
SUR;22/06/2020;13.28215639;9.530038347;0.72
SWZ;22/06/2020;13.96407193;8.954024529;0.588
SWE;22/06/2020;16.1279737;10.75682321;0.933
CHE;22/06/2020;15.97360361;10.95797667;0.944
SYR;22/06/2020;16.67774898;0;0.536
TWN;22/06/2020;16.98590072;0;
TJK;22/06/2020;16.07075684;7.971400966;0.65
TZA;22/06/2020;17.9054155;7.89480415;0.538
THA;22/06/2020;18.06114425;9.69754957;0.755
TLS;22/06/2020;14.09196129;8.790284636;0.625
TGO;22/06/2020;15.92920098;7.265298945;0.503
TTO;22/06/2020;14.15161916;10.26684759;0.784
TUN;22/06/2020;16.28518664;9.291855564;0.735
TUR;22/06/2020;18.25035574;10.13179141;0.791
TCA;22/06/2020;10.56405989;0;
UGA;22/06/2020;17.63850561;7.437033796;0.516
UKR;22/06/2020;17.59363088;8.97390804;0.751
ARE;22/06/2020;16.10707515;11.11681868;0.863
GBR;22/06/2020;18.03334044;10.59044673;0.922
USA;22/06/2020;19.61763693;10.90090556;0.924
VIR;22/06/2020;11.55620524;0;
URY;22/06/2020;15.06073864;9.930684782;0.804
UZB;22/06/2020;17.32613614;8.740833259;0.71
VAT;22/06/2020;6.695798917;0;
VEN;22/06/2020;17.1631645;9.725856299;0.761
VNM;22/06/2020;18.39370601;8.727759419;0.694
YEM;22/06/2020;17.21088998;7.299220849;0.452
ZMB;22/06/2020;16.72698889;8.213178735;0.588
ZWE;22/06/2020;16.51438055;7.549490737;0.535
AFG;21/06/2020;17.4772331;7.497754494;0.498
ALB;21/06/2020;14.87253667;9.376145531;0.785
DZA;21/06/2020;17.59630906;9.540639235;0.754
AND;21/06/2020;11.25499635;0;0.858
AGO;21/06/2020;17.3079574;8.668968767;0.581
AIA;21/06/2020;9.615938805;0;
ATG;21/06/2020;11.49198779;9.97538687;0.78
ARG;21/06/2020;17.62651421;9.848709615;0.825
ARM;21/06/2020;14.9017918;9.08109464;0.755
ABW;21/06/2020;11.5783948;10.49054565;
AUS;21/06/2020;17.05418434;10.70658069;0.939
AUT;21/06/2020;16.01344599;10.72407512;0.908
AZE;21/06/2020;16.13191719;9.670761927;0.757
BHS;21/06/2020;12.88219574;10.22983178;0.807
BHR;21/06/2020;14.34706955;10.67569323;0.846
BGD;21/06/2020;18.91957173;8.167347447;0.608
BRB;21/06/2020;12.56852934;9.739677672;0.8
BLR;21/06/2020;16.06145345;9.750800543;0.808
BEL;21/06/2020;16.26562008;10.66098361;0.916
BLZ;21/06/2020;12.89325457;8.964997479;0.708
BEN;21/06/2020;16.31063137;7.632515461;0.515
BMU;21/06/2020;11.03928322;10.83307578;
BTN;21/06/2020;13.55623711;9.072065978;0.612
BOL;21/06/2020;16.27279152;8.837220811;0.693
BES;21/06/2020;10.1743159;0;
BIH;21/06/2020;15.00360243;9.368531023;0.768
BWA;21/06/2020;14.67061714;9.668231819;0.717
BRA;21/06/2020;19.17473208;9.554174869;0.759
VGB;21/06/2020;10.31682162;0;
BRN;21/06/2020;12.98879313;11.18176859;0.853
BGR;21/06/2020;15.75402845;9.828942169;0.813
BFA;21/06/2020;16.85541655;7.440206573;0.423
BDI;21/06/2020;16.29127395;6.554253865;0.417
KHM;21/06/2020;16.63205462;8.201130849;0.582
CMR;21/06/2020;17.09438451;8.121161251;0.556
CAN;21/06/2020;17.44628825;10.69234463;0.926
CPV;21/06/2020;13.22850199;8.735935712;0.654
